# 30-Second Signal Data Export - 2025-05-31 15:28:09
# Sampling Rate: 30 Hz
# Duration: 5.8 seconds

Time(s)	Raw_RGB	rPPG_Filtered	Respi_Raw	Respi_Filtered
3.282151937484741	134.40858169520186	0.5174415482095498	0.8032310903072357	0.0011900045913720296
3.4242124557495117	133.78884462151393	0.5164466933726897	0.8045847415924072	0.0014972450699599848
3.6178529262542725	136.43588145686192	0.5181764125768651	0.805257260799408	0.0016498818330664931
3.808643341064453	135.8989305934158	0.5133173912213376	0.8067906498908997	0.001764607743891725
3.980726480484009	138.09204561066082	0.5204610356963298	0.8072457611560822	0.0018330967293910276
4.167268514633179	137.61880701754387	0.5176840056617127	0.8083187639713287	0.0016026646764889171
4.353497505187988	138.69651219682672	0.5168168533236079	0.8092799782752991	0.0015483605368800007
4.537788152694702	139.24532613211466	0.5213718191679187	0.811686784029007	0.001405294648193227
4.712859869003296	140.58839406207827	0.5340939120073415	0.8105856478214264	0.0012300387959688624
4.894759893417358	140.90006392499467	0.5487623060016256	0.8069369196891785	0.0011446739949185817
5.066506624221802	140.39659107117387	0.5447903527882888	0.8028843104839325	0.0010133534658650681
5.2421252727508545	140.90370058873003	0.5456443848081298	0.8024695217609406	0.0008171254959878273
5.418376445770264	141.13333333333333	0.5467291595000573	0.8037155866622925	0.0007351165338251893
5.605281114578247	141.26359686010653	0.5447042272718422	0.8006593286991119	0.0003700351801959682
5.7902421951293945	140.91358111927642	0.5459411235674059	0.7998630106449127	-2.1339640462334985e-05
5.971412658691406	140.78070175438597	0.541124871001032	0.7998188436031342	-0.00015078367654395723
6.145890235900879	141.25642678123882	0.5489426289034132	0.7994383871555328	-0.000311167423652135
6.320962905883789	140.83165055495883	0.5510810210876803	0.7996011674404144	-0.0003702275334276884
6.501742362976074	141.2624912033779	0.5487001198080131	0.7993043959140778	-0.000283945986253204
6.678468227386475	140.72814149194124	0.5432801093146811	0.8009840846061707	-0.0002344667713333095
6.855097770690918	143.67297448836558	0.5506168030125957	0.8002280294895172	-6.299312255737507e-05
7.0290186405181885	145.952370887057	0.5589382716049383	0.8000520467758179	-0.00016226437232180063
7.20949912071228	149.87797428794659	0.5701038352447898	0.8018321990966797	-0.0002387720980903215
7.39591646194458	151.58159988831494	0.5797046241079735	0.7993786334991455	-0.0002933131753252249
7.584078311920166	157.70297171500178	0.5924285835023665	0.7876789271831512	-0.0002909371212772818
7.768235445022583	153.48859649122807	0.5520622041920217	0.7759197950363159	-0.0004215267432363477
7.9417829513549805	150.64941642809953	0.5408579370445497	0.7697169184684753	-0.0004233750873279811
8.117281436920166	154.17137783039811	0.5415607764627373	0.7655717134475708	-0.00039893521837550637
8.292452573776245	154.28259582655025	0.5407013188907277	0.7621116638183594	-0.0004293648854722981
8.465357065200806	158.6308095952024	0.540112515594473	0.7682219743728638	-0.000491198072107977
8.654222011566162	160.55868653935724	0.5422500050196435	0.7683389782905579	-0.0005159076589843474
8.833109140396118	162.2056140350877	0.5401681324071222	0.7703829109668732	-0.0004908776472002274
9.007587909698486	163.0113653935364	0.5375218174390968	0.7732166051864624	-0.0004989523449534229
9.182024717330933	161.99203649296427	0.5334565239708449	0.7750087678432465	-0.0005024995534050267
9.366533279418945	161.1357661976187	0.5337029052458679	0.7762238383293152	-0.0004990133398571528
9.554614543914795	161.0261699507389	0.5379517990771188	0.7797624170780182	-0.0005171440332569886
9.74044132232666	162.25546490147784	0.5246948017536253	0.7804459929466248	-0.0005034551246825087
9.929709911346436	159.50123704963661	0.491199258081611	0.7870807647705078	-0.0005116256683573118
10.11422061920166	156.7991841133005	0.4851468700445518	0.7980751693248749	-0.0006524375958009849
10.294691324234009	157.12917945086932	0.47916400629974887	0.8003130257129669	-0.0006243649415070783
10.479629516601562	157.44866650932263	0.48754538852578067	0.8024562001228333	-0.0005476863420248986
10.66721773147583	157.41185185185185	0.4861879231795414	0.802935779094696	-0.00047603079350347236
10.853902816772461	156.99734892787524	0.49112382541669153	0.799117922782898	-0.00044222983712630543
11.039833068847656	157.2030524742349	0.5002596984571718	0.7949750125408173	-0.00036910300505160076
11.225382089614868	156.8732769423559	0.5096477923828784	0.7875757813453674	-0.0003262339849492521
11.410516738891602	156.33915708812262	0.4978921089452399	0.7871984243392944	-0.00028191415557100576
11.585721254348755	156.01590643274855	0.5018637012194225	0.7881309688091278	-0.0002542638561416115
11.770405530929565	156.2409154167311	0.5022236278023754	0.7883639931678772	-0.00018936842912110012
11.953380346298218	156.62045739348372	0.5023890177337363	0.7871184349060059	-0.0001076103554643526
12.128602504730225	156.18240768996034	0.5033203256732668	0.7887713313102722	-3.6972685480938916e-05
12.306604146957397	156.46264367816093	0.5027811320031434	0.7886680960655212	6.40209648022584e-05
12.491593360900879	156.76502898992982	0.512208421980718	0.7868707180023193	0.00010421345232160901
12.667325735092163	156.7272030651341	0.5076157440863324	0.7862532436847687	0.000141258195432043
12.851046562194824	156.74674329501914	0.5089212811224196	0.786946564912796	0.00018874275199005962
13.036625623703003	156.81830833462192	0.5107091583562171	0.7873077690601349	0.00014153872965050004
13.217519998550415	157.09455938697317	0.5142241171652937	0.7860585749149323	5.447515591208009e-05
13.393517255783081	157.0117485505035	0.5149940528764058	0.7856111526489258	7.156737455051262e-05
13.568511724472046	157.1827278325123	0.5137365707953944	0.7854786813259125	0.00013365726480842174
13.745521545410156	156.80515447911816	0.5141056523721723	0.7850452065467834	0.00019201697799655086
13.930362224578857	157.3830651340996	0.5145994122464711	0.7853194773197174	0.0002256503573428343
14.114439725875854	157.41920964296614	0.5142549786287927	0.7853042185306549	0.00024905725558048685
14.288994312286377	157.24490914786966	0.5140370037556738	0.7856317758560181	0.00025362112224790585
14.472277402877808	157.11716475095784	0.5002840399380192	0.7887716293334961	0.00020576590459099115
14.656713724136353	157.43921751280857	0.5078561449149684	0.7904532253742218	0.00019909398882708197
14.830413818359375	157.43843454379004	0.5121148786770435	0.7890830039978027	0.00020558578268203308
15.008457899093628	157.0672796934866	0.5121285991874228	0.7876101732254028	0.00021440196117474274
15.1952645778656	157.25211466165413	0.518218914101267	0.7873661816120148	0.00023255354476522065
15.367164134979248	157.30814814814815	0.509447841263148	0.7865020334720612	0.0002587571532285618
15.554724216461182	157.43911637931035	0.5145344321303401	0.7861388921737671	0.0002650940540301153
15.732588768005371	157.1623590225564	0.5165452511334865	0.7861000299453735	0.0002671595141098223
15.909959554672241	157.14456140350876	0.5102405935347112	0.7862760424613953	0.00022829896098889427
16.087403774261475	157.40601908866995	0.5163262820062313	0.7861902713775635	0.00019240603019801724
16.265762329101562	157.2721072796935	0.5146026026026026	0.7849768698215485	0.00018799547865711058
16.446406602859497	157.36961206896552	0.517337523959189	0.7844304144382477	0.00019490024350106086
16.618852138519287	158.26449531901503	0.5221649245709626	0.7825995683670044	0.00016473772703095194
16.8056902885437	158.25307881773398	0.5192280003788955	0.7823870480060577	0.00015046606092868444
16.979408025741577	157.93191127598732	0.5144367897309073	0.7826001346111298	0.00013431463484925033
17.159823417663574	158.06643678160918	0.5189831313851271	0.7824351489543915	0.00010271049462309694
17.334099054336548	158.37139724310777	0.5195452218531614	0.7843011319637299	8.803847083162061e-05
17.510147094726562	158.4255172413793	0.5134397657059181	0.7879865765571594	4.0515106018138896e-05
17.687580585479736	158.03819282720073	0.5094306582797632	0.7893483340740204	-7.885394489270494e-06
17.86766505241394	158.38138854679804	0.5164867953870511	0.788629561662674	-4.4729494996962396e-05
18.04390239715576	158.18370460787307	0.515700716019361	0.7876986265182495	-0.00014466635985378208
18.22993540763855	158.51212999694843	0.5134494596898689	0.7873934805393219	-0.00027689270159719163
18.414010524749756	158.61838054187191	0.5206772757412144	0.7872763872146606	-0.00046699605827836094
18.588369607925415	158.68263708598852	0.518174197215118	0.7876718640327454	-0.00048399534714237624
18.771687746047974	158.80231829573935	0.5237667334854036	0.7894085943698883	-0.0004920304736065575
18.945526361465454	158.6921072796935	0.5230279691456162	0.7903868556022644	-0.0004454803549812302
19.120185613632202	158.7649902534113	0.5177596419949361	0.7907574772834778	-0.0004310192580162448
19.293572902679443	159.02126179062935	0.5184944771859594	0.7908012568950653	-0.0005467532360679555
19.470722436904907	158.80718903940885	0.5185885117854427	0.7906695008277893	-0.0005276871349906036
19.64758849143982	158.71157894736842	0.522761201098797	0.790125846862793	-0.0004949820178198834
19.819308280944824	158.79418103448276	0.5242047930283225	0.7899165451526642	-0.0004230637264670741
19.992631196975708	158.89779135338347	0.5197248271289192	0.7899514734745026	-0.0003671688306888084
20.165956735610962	159.035868226601	0.5261048787103775	0.7906819880008698	-0.0003046526027429642
20.337964057922363	159.27292407607854	0.520279338161691	0.7920617163181305	-0.00022868103678931907
20.526029348373413	159.37394636015327	0.5234407669701787	0.7924925088882446	-0.00015888501370982719
20.741297721862793	160.44547178757705	0.5445925534675118	0.7920311391353607	-0.00010039056350729991
20.929079055786133	160.25178626902766	0.5417350619664988	0.792306125164032	-2.6474130293832616e-05
21.102774143218994	160.3267319043181	0.5354963531306242	0.7930257320404053	8.11399257471162e-05
21.27753710746765	160.17117117117118	0.5352274627568745	0.7933640480041504	0.00019454313215363733
21.45013427734375	159.64041627834732	0.5253870223978919	0.794118344783783	0.0002731171475161177
21.63272738456726	159.53774464119292	0.5248354236589531	0.7944876253604889	0.00034760938556984214
21.805336713790894	159.74044734389562	0.5258180533474651	0.7954205572605133	0.00032512642185681935
21.97832727432251	159.62927168702643	0.5236954601660484	0.7969844937324524	0.0003915091118889089
22.152026176452637	161.34245928723152	0.5281538860512578	0.7989866435527802	0.00045778330111243004
22.336968183517456	160.64448566349796	0.5326064299593711	0.8000960350036621	0.0004957229127325128
22.513710021972656	163.40134477162067	0.5391226555475985	0.8050006031990051	0.0005439955112738002
22.69537329673767	163.98024408848207	0.523107720736301	0.8103732764720917	0.0004980553760862693
22.882994890213013	163.72781109445276	0.5196926010096562	0.8126296401023865	0.0005387194559618185
23.066685438156128	163.05824587706147	0.5153715170278638	0.8134940564632416	0.0005630460963860135
23.245868921279907	161.73095952023988	0.5155632717916455	0.8129215836524963	0.0005265358194041896
23.422623872756958	161.52021357742183	0.5163036601714034	0.8130614161491394	0.0005364985474586054
23.606270790100098	162.28883058470765	0.5148833055489402	0.8168200850486755	0.0006627347284896085
23.780876874923706	162.3996251874063	0.5209087265988457	0.8179250657558441	0.000708796041177921
23.95779013633728	162.4949819964759	0.5139278415184443	0.8185949623584747	0.0007795592909840052
24.131514310836792	162.21880027579866	0.5129557500035227	0.8183217942714691	0.0007886334166382162
24.307820081710815	162.5622647191688	0.5179145672716972	0.8176915645599365	0.0007751125879622052
24.491346836090088	162.81403403101942	0.5213966498280225	0.817573755979538	0.0007963387481611253
24.665837287902832	162.33703148425786	0.522636592763467	0.8170579075813293	0.0007464210299655875
24.840325593948364	162.03500978768258	0.5187566563467492	0.8168320953845978	0.000704453461716428
25.016584873199463	162.26882940108894	0.5211719298245614	0.8168846964836121	0.0006627908377306557
25.195237636566162	162.28543096872616	0.523724900272382	0.8166302144527435	0.0006347360054423234
25.373779773712158	162.28550724637682	0.5229013132600822	0.8162718415260315	0.0006823761419596251
25.55610728263855	162.18466819221968	0.5251989823881158	0.8147592544555664	0.0006848189532680201
25.728281497955322	162.36607683000605	0.5243110919581507	0.8134530782699585	0.0005807350618907599
25.919815063476562	162.62399448402667	0.5249899874843554	0.8132767677307129	
26.102842330932617	163.00892582333026	0.5294849771364533	0.8154594302177429	
26.289095640182495	163.1581215970962	0.531360929557008	0.8160505294799805	
26.473196506500244	163.2542347247429	0.5290755601364451	0.8159235715866089	
26.65966820716858	163.39740319962903	0.5267289137877373	0.8162361681461334	
26.832065105438232	164.12816332867567	0.5321850814399834	0.8165012001991272	
27.00767970085144	163.93233140067136	0.5308493950771799	0.8188946545124054	
27.188920259475708	164.2050923769601	0.5290947193692291	0.8200831413269043	
27.368640422821045	164.04295220810647	0.5335267143894595	0.8206529915332794	
27.544068336486816	163.77387854745194	0.5354480600750938	0.8228081166744232	
27.729127645492554	163.56410850915836	0.5345607008760951	0.8241291344165802	
27.903730869293213	163.39183862740552	0.5269980332558556	0.8223984241485596	
28.085752964019775	162.8335341063093	0.5329020970090164	0.8214567303657532	
28.276244163513184	162.76338475499094	0.5281367306280802	0.8204209208488464	
28.456732273101807	161.82031068861582	0.5298127807272642	0.8208005130290985	
28.634058952331543	161.59875983061102	0.5247232582872722	0.8217628002166748	
28.812482118606567	161.89304401354264	0.5238457084961644	0.8219391703605652	
28.998685359954834	161.5286600120992	0.5249710695088847	0.8234381675720215	
29.181374073028564	161.7159273730177	0.5262070419565676	0.8251899182796478	
29.36763644218445	161.78045475079054	0.5236984900912236	0.8269602656364441	
29.553768634796143	161.99917181147418	0.5242135891789872	0.8277089893817902	
29.73414134979248	162.82312462189958	0.5284066020025031	0.8272115290164948	
29.918370723724365	162.86335883762268	0.5316999140081564	0.8261165022850037	
30.106415033340454	163.10603943487035	0.5292405851229381	0.8283748030662537	
